"lon","lat","course","timestamp","speed","seg_id"
2.3012916667,51.0808316667,321.299987793,"2018-03-30T06:01:02.000Z",3.2999999523,"227319270-2018-03-21T13:56:03.000000Z"
2.3056683333,51.0870966667,29.5,"2018-03-30T06:16:20.000Z",2.0999999046,"227319270-2018-03-21T13:56:03.000000Z"
2.2961983333,51.080835,325.3999938965,"2018-03-30T06:31:58.000Z",0.8999999762,"227319270-2018-03-21T13:56:03.000000Z"
2.2997883333,51.086915,43.2,"2018-03-30T06:43:59.000Z",1.8,"227319270-2018-03-21T13:56:03.000000Z"
2.3029366667,51.088265,104.3000030518,"2018-03-30T06:54:06.000Z",8,"227319270-2018-03-21T13:56:03.000000Z"
2.315225,51.08437,198.9,"2018-03-30T06:59:28.000Z",5.1,"227319270-2018-03-21T13:56:03.000000Z"
2.3058016667,51.0815616667,355.8,"2018-03-30T07:14:58.000Z",8.7,"227319270-2018-03-21T13:56:03.000000Z"
2.3016433333,51.08827,357.2,"2018-03-30T07:26:26.000Z",3.1,"227319270-2018-03-21T13:56:03.000000Z"
2.2968066667,51.0728433333,158.1,"2018-03-30T07:40:26.000Z",8.6,"227319270-2018-03-21T13:56:03.000000Z"
2.3038883333,51.0678033333,110,"2018-03-30T07:43:57.000Z",8.3000001907,"227319270-2018-03-21T13:56:03.000000Z"
2.3568116667,51.0567533333,138,"2018-03-30T07:59:58.000Z",8.5,"227319270-2018-03-21T13:56:03.000000Z"
2.3624933333,51.0526766667,139.4,"2018-03-30T08:02:26.000Z",6.6,"227319270-2018-03-21T13:56:03.000000Z"
2.36718,51.0488966667,139.5,"2018-03-30T08:05:25.000Z",4.2,"227319270-2018-03-21T13:56:03.000000Z"
2.3728033333,51.0476233333,0,"2018-03-30T08:35:39.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.37282,51.0476416667,49.2000007629,"2018-03-30T09:12:35.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.35803,51.0562516667,318.299987793,"2018-03-31T02:50:22.000Z",8.8000001907,"227319270-2018-03-21T13:56:03.000000Z"
2.3486683333,51.0630066667,312.7,"2018-03-31T02:51:30.000Z",9.5,"227319270-2018-03-21T13:56:03.000000Z"
2.341135,51.0653033333,288.1000061035,"2018-03-31T02:53:43.000Z",9.5,"227319270-2018-03-21T13:56:03.000000Z"
2.3121516667,51.0674116667,289.9,"2018-03-31T03:01:02.000Z",8.8,"227319270-2018-03-21T13:56:03.000000Z"
2.2692633333,51.075975,289,"2018-03-31T03:12:29.000Z",8.8,"227319270-2018-03-21T13:56:03.000000Z"
2.2659933333,51.0810533333,356.7,"2018-03-31T03:22:58.000Z",1.7,"227319270-2018-03-21T13:56:03.000000Z"
2.2672383333,51.0858633333,354.7,"2018-03-31T03:34:58.000Z",0.5,"227319270-2018-03-21T13:56:03.000000Z"
